date,product,category,region,sales_channel,quantity,unit_price,revenue,cost,profit
2024-02-13,USB-C Hub,Electronics,South,Wholesale,1,27.16,27.16,12.22,14.94
2024-02-13,Desk Lamp,Furniture,East,Wholesale,11,24.48,269.28,94.25,175.03
2024-02-14,Notebook Pack,Stationery,East,B2B,1,5.6,5.6,1.68,3.92
2024-02-14,Printer Paper,Stationery,West,Wholesale,4,22.31,89.24,22.31,66.93
2024-02-14,Headset Pro,Accessories,West,Retail,18,56.63,1019.34,489.28,530.06
2024-02-14,Whiteboard,Stationery,South,Wholesale,15,40.55,608.25,243.3,364.95
2024-02-14,Water Purifier,Appliances,North,Online,4,297.41,1189.64,654.3,535.34
2024-02-14,Coffee Machine,Appliances,South,Retail,9,189.15,1702.35,885.22,817.13
2024-02-15,Monitor 27inch,Electronics,North,Wholesale,2,366.74,733.48,440.09,293.39
2024-02-15,USB-C Hub,Electronics,South,Wholesale,8,61.97,495.76,223.09,272.67
2024-02-15,Laptop Pro,Electronics,West,B2B,1,845.69,845.69,549.7,295.99
2024-02-15,Standing Desk,Furniture,South,Retail,14,404.45,5662.3,3284.13,2378.17
2024-02-15,Wireless Mouse,Electronics,South,Online,17,39.73,675.41,270.16,405.25
2024-02-16,USB-C Hub,Electronics,East,Wholesale,7,35.84,250.88,112.9,137.98
2024-02-16,Standing Desk,Furniture,East,B2B,9,646.41,5817.69,3374.26,2443.43
2024-02-16,Notebook Pack,Stationery,Central,B2B,8,13.82,110.56,33.17,77.39
2024-02-16,Mechanical Keyboard,Electronics,North,Online,1,79.3,79.3,39.65,39.65
2024-02-16,Water Purifier,Appliances,East,Retail,13,227.85,2962.05,1629.13,1332.92
2024-02-16,Desk Lamp,Furniture,Central,B2B,10,37.96,379.6,132.86,246.74
2024-02-16,Whiteboard,Stationery,North,B2B,12,50.5,606.0,242.4,363.6
2024-02-16,Office Chair,Furniture,East,Retail,3,153.36,460.08,253.04,207.04
2024-02-16,Desk Lamp,Furniture,North,Wholesale,3,48.89,146.67,51.33,95.34
2024-02-16,Whiteboard,Stationery,South,B2B,16,72.32,1157.12,462.85,694.27
2024-02-17,Notebook Pack,Stationery,South,Wholesale,1,6.15,6.15,1.84,4.31
2024-02-17,Whiteboard,Stationery,East,Wholesale,13,43.84,569.92,227.97,341.95
2024-02-17,Desk Lamp,Furniture,South,Retail,15,54.74,821.1,287.38,533.72
2024-02-18,Coffee Machine,Appliances,East,Retail,15,175.16,2627.4,1366.25,1261.15
2024-02-18,USB-C Hub,Electronics,Central,Online,12,70.87,850.44,382.7,467.74
2024-02-18,Water Purifier,Appliances,East,Retail,17,345.5,5873.5,3230.43,2643.07
2024-02-18,Headset Pro,Accessories,Central,Retail,11,57.42,631.62,303.18,328.44
2024-02-18,Printer Paper,Stationery,Central,Wholesale,15,16.29,244.35,61.09,183.26
2024-02-18,Whiteboard,Stationery,South,B2B,1,35.17,35.17,14.07,21.1
2024-02-18,Mechanical Keyboard,Electronics,Central,B2B,11,146.01,1606.11,803.05,803.06
2024-02-18,Desk Lamp,Furniture,South,B2B,18,53.32,959.76,335.92,623.84
2024-02-18,Wireless Mouse,Electronics,West,Wholesale,3,35.22,105.66,42.26,63.4
2024-02-19,Monitor 27inch,Electronics,North,B2B,12,403.18,4838.16,2902.9,1935.26
2024-02-19,Notebook Pack,Stationery,East,Online,4,19.14,76.56,22.97,53.59
2024-02-19,Headset Pro,Accessories,South,Wholesale,11,112.56,1238.16,594.32,643.84
2024-02-19,Coffee Machine,Appliances,West,B2B,9,168.73,1518.57,789.66,728.91
2024-02-19,Wireless Mouse,Electronics,South,B2B,12,31.92,383.04,153.22,229.82
2024-02-19,Notebook Pack,Stationery,South,Online,1,11.66,11.66,3.5,8.16
2024-02-20,Notebook Pack,Stationery,West,Retail,13,8.91,115.83,34.75,81.08
2024-02-20,Whiteboard,Stationery,West,B2B,15,70.39,1055.85,422.34,633.51
2024-02-20,USB-C Hub,Electronics,Central,B2B,19,30.66,582.54,262.14,320.4
2024-02-20,Headset Pro,Accessories,West,Retail,6,121.02,726.12,348.54,377.58
2024-02-20,Mechanical Keyboard,Electronics,East,,8,105.18,841.44,420.72,420.72
2024-02-20,Laptop Pro,Electronics,South,Wholesale,15,1410.08,21151.2,13748.28,7402.92
2024-02-20,Desk Lamp,Furniture,West,Wholesale,15,52.87,793.05,277.57,515.48
2024-02-21,USB-C Hub,Electronics,North,B2B,14,68.2,954.8,429.66,525.14
2024-02-21,Coffee Machine,Appliances,Central,Wholesale,13,237.67,3089.71,1606.65,1483.06
2024-02-21,Water Purifier,Appliances,East,Online,19,347.32,6599.08,3629.49,2969.59
2024-02-21,Notebook Pack,Stationery,West,B2B,10,12.16,121.6,36.48,85.12
2024-02-21,Standing Desk,Furniture,North,Retail,12,449.46,5393.52,3128.24,2265.28
2024-02-21,Headset Pro,Accessories,West,B2B,13,153.22,1991.86,956.09,1035.77
2024-02-21,Laptop Pro,Electronics,East,Online,4,1332.23,5328.92,3463.8,1865.12
2024-02-21,Water Purifier,Appliances,Central,Wholesale,12,236.14,2833.68,1558.52,1275.16
2024-02-22,Coffee Machine,Appliances,North,B2B,9,329.63,2966.67,1542.67,1424.0
2024-02-22,Standing Desk,Furniture,South,Online,19,609.95,11589.05,6721.65,4867.4
2024-02-22,Headset Pro,Accessories,East,B2B,12,106.94,1283.28,615.97,667.31
2024-02-22,Mechanical Keyboard,Electronics,West,Online,8,108.87,870.96,435.48,435.48
2024-02-22,Webcam HD,Accessories,South,B2B,13,101.77,1323.01,555.66,767.35
2024-02-22,Wireless Mouse,Electronics,West,Online,19,23.7,450.3,180.12,270.18
2024-02-22,Headset Pro,Accessories,Central,B2B,16,95.12,1521.92,730.52,791.4
2024-02-23,Standing Desk,Furniture,West,Retail,12,386.53,4638.36,2690.25,1948.11
2024-02-23,Printer Paper,Stationery,Central,Wholesale,8,15.14,121.12,30.28,90.84
2024-02-23,Water Purifier,Appliances,North,Retail,8,181.77,1454.16,799.79,654.37
2024-02-23,Notebook Pack,Stationery,Central,Retail,9,17.62,158.58,47.57,111.01
2024-02-23,USB-C Hub,Electronics,West,Online,6,35.61,213.66,96.15,117.51
2024-02-24,Office Chair,Furniture,West,B2B,15,303.54,4553.1,2504.21,2048.89
2024-02-24,Standing Desk,Furniture,North,Wholesale,12,499.88,5998.56,3479.16,2519.4
2024-02-24,Notebook Pack,Stationery,East,B2B,16,9.75,156.0,46.8,109.2
2024-02-24,Desk Lamp,Furniture,East,Wholesale,5,50.13,250.65,87.73,162.92
2024-02-25,Laptop Pro,Electronics,West,Wholesale,12,1426.79,17121.48,11128.96,5992.52
2024-02-25,Webcam HD,Accessories,East,Online,3,72.22,216.66,91.0,125.66
2024-02-25,Notebook Pack,Stationery,Central,Online,19,19.85,377.15,113.14,264.01
2024-02-26,Headset Pro,Accessories,South,Wholesale,14,114.64,1604.96,770.38,834.58
2024-02-26,Standing Desk,Furniture,Central,Online,16,469.98,7519.68,4361.41,3158.27
2024-02-26,Whiteboard,Stationery,Central,Wholesale,1,34.88,34.88,13.95,20.93
2024-02-26,Mechanical Keyboard,Electronics,West,Online,15,115.02,1725.3,862.65,862.65
2024-02-26,Notebook Pack,Stationery,East,Retail,6,5.23,31.38,9.41,21.97
2024-02-27,Notebook Pack,Stationery,North,Online,14,11.23,157.22,47.17,110.05
2024-02-27,Webcam HD,Accessories,East,Online,16,69.05,1104.8,464.02,640.78
2024-02-27,Printer Paper,Stationery,South,B2B,11,15.45,169.95,42.49,127.46
2024-02-27,Wireless Mouse,Electronics,Central,Wholesale,16,24.17,386.72,154.69,232.03
2024-02-27,Notebook Pack,Stationery,North,B2B,4,19.3,77.2,23.16,54.04
2024-02-27,Mechanical Keyboard,Electronics,South,Online,10,60.93,609.3,304.65,304.65
2024-02-27,USB-C Hub,Electronics,East,Retail,10,73.72,737.2,331.74,405.46
2024-02-28,Laptop Pro,Electronics,Central,Retail,12,906.11,10873.32,7067.66,3805.66
2024-02-28,Whiteboard,Stationery,East,Retail,12,59.47,713.64,285.46,428.18
2024-02-28,USB-C Hub,Electronics,South,Retail,2,29.08,58.16,26.17,31.99
2024-02-28,Water Purifier,Appliances,West,Wholesale,4,393.21,1572.84,865.06,707.78
2024-02-28,Wireless Mouse,Electronics,South,Wholesale,2,37.98,75.96,30.38,45.58
2024-02-28,Office Chair,Furniture,South,Retail,1,366.52,366.52,201.59,164.93
2024-02-28,Printer Paper,Stationery,East,B2B,11,16.01,176.11,44.03,132.08
2024-02-28,Desk Lamp,Furniture,West,Retail,1,48.75,48.75,17.06,31.69
2024-02-29,Wireless Mouse,Electronics,North,Wholesale,6,30.37,182.22,72.89,109.33
2024-02-29,Laptop Pro,Electronics,North,B2B,10,1330.87,13308.7,8650.66,4658.04
2024-02-29,Standing Desk,Furniture,South,Wholesale,1,565.65,565.65,328.08,237.57
2024-02-29,Headset Pro,Accessories,North,Online,8,107.03,856.24,411.0,445.24
2024-02-29,Mechanical Keyboard,Electronics,North,Retail,7,98.86,692.02,346.01,346.01
2024-03-01,Desk Lamp,Furniture,West,B2B,5,23.58,117.9,41.27,76.63
2024-03-01,Printer Paper,Stationery,South,Retail,4,11.97,47.88,11.97,35.91
2024-03-01,Laptop Pro,Electronics,East,Retail,1,1170.11,1170.11,760.57,409.54
2024-03-02,Coffee Machine,Appliances,North,Wholesale,17,171.32,2912.44,1514.47,1397.97
2024-03-02,Monitor 27inch,Electronics,Central,Retail,23,425.05,9776.15,5865.69,3910.46
2024-03-02,USB-C Hub,Electronics,East,B2B,10,30.37,303.7,136.66,167.04
2024-03-02,Laptop Pro,Electronics,West,Wholesale,3,1240.78,3722.34,2419.52,1302.82
2024-03-02,Office Chair,Furniture,West,Wholesale,17,188.47,3203.99,1762.19,1441.8
2024-03-02,Office Chair,Furniture,South,B2B,4,224.46,897.84,493.81,404.03
2024-03-02,Webcam HD,Accessories,East,B2B,5,106.62,533.1,223.9,309.2
2024-03-04,Desk Lamp,Furniture,North,B2B,13,25.98,337.74,118.21,219.53
2024-03-04,Monitor 27inch,Electronics,East,B2B,7,399.83,2798.81,1679.29,1119.52
2024-03-04,Webcam HD,Accessories,South,Retail,7,42.38,296.66,124.6,172.06
2024-03-04,Wireless Mouse,Electronics,West,Online,5,35.65,178.25,71.3,106.95
2024-03-04,Standing Desk,Furniture,Central,Retail,21,539.65,11332.65,6572.94,4759.71
2024-03-04,Standing Desk,Furniture,North,Wholesale,3,427.02,1281.06,743.01,538.05
2024-03-05,USB-C Hub,Electronics,West,Online,4,29.27,117.08,52.69,64.39
2024-03-05,Water Purifier,Appliances,East,B2B,4,383.7,1534.8,844.14,690.66
2024-03-05,Standing Desk,Furniture,Central,B2B,24,679.57,16309.68,9459.61,6850.07
2024-03-05,Standing Desk,Furniture,Central,Wholesale,19,342.36,6504.84,3772.81,2732.03
2024-03-05,Laptop Pro,Electronics,East,Online,22,968.82,21314.04,13854.13,7459.91
2024-03-06,USB-C Hub,Electronics,North,Retail,11,70.67,777.37,349.82,427.55
2024-03-06,Laptop Pro,Electronics,Central,B2B,3,1280.43,3841.29,2496.84,1344.45
2024-03-06,Coffee Machine,Appliances,North,B2B,14,161.33,2258.62,1174.48,1084.14
2024-03-06,Mechanical Keyboard,Electronics,North,Wholesale,13,67.19,873.47,436.74,436.73
2024-03-06,USB-C Hub,Electronics,North,Wholesale,21,35.92,754.32,339.44,414.88
2024-03-06,Standing Desk,Furniture,North,Retail,9,450.1,4050.9,2349.52,1701.38
2024-03-06,Laptop Pro,Electronics,Central,Retail,6,927.23,5563.38,3616.2,1947.18
2024-03-07,USB-C Hub,Electronics,East,Online,17,29.3,498.1,224.15,273.95
2024-03-07,Monitor 27inch,Electronics,Central,,5,465.2,2326.0,1395.6,930.4
2024-03-08,Standing Desk,Furniture,South,Online,8,650.9,5207.2,3020.18,2187.02
2024-03-08,Mechanical Keyboard,Electronics,North,Retail,22,129.05,2839.1,1419.55,1419.55
2024-03-08,Laptop Pro,Electronics,West,Retail,5,1282.73,6413.65,4168.87,2244.78
2024-03-08,Laptop Pro,Electronics,South,Retail,14,1079.05,15106.7,9819.36,5287.34
2024-03-08,Water Purifier,Appliances,North,Retail,24,288.9,6933.6,3813.48,3120.12
2024-03-09,Notebook Pack,Stationery,East,B2B,11,8.71,95.81,28.74,67.07
2024-03-09,Standing Desk,Furniture,West,Wholesale,6,620.57,3723.42,2159.58,1563.84
2024-03-09,Printer Paper,Stationery,East,Online,24,11.65,279.6,69.9,209.7
2024-03-09,Printer Paper,Stationery,West,Wholesale,23,19.26,442.98,110.75,332.23
2024-03-09,Water Purifier,Appliances,Central,Retail,22,211.78,4659.16,2562.54,2096.62
2024-03-09,Standing Desk,Furniture,North,Retail,5,491.15,2455.75,1424.33,1031.42
2024-03-09,Coffee Machine,Appliances,West,B2B,13,159.83,2077.79,1080.45,997.34
2024-03-09,Wireless Mouse,Electronics,West,Retail,3,30.3,90.9,36.36,54.54
2024-03-09,Desk Lamp,Furniture,South,Retail,15,39.88,598.2,209.37,388.83
2024-03-09,Wireless Mouse,Electronics,East,Retail,4,16.47,65.88,26.35,39.53
2024-03-09,Printer Paper,Stationery,South,B2B,23,20.93,481.39,120.35,361.04
2024-03-09,Laptop Pro,Electronics,West,Wholesale,1,1016.86,1016.86,660.96,355.9
2024-03-10,Standing Desk,Furniture,South,B2B,2,470.36,940.72,545.62,395.1
2024-03-10,Monitor 27inch,Electronics,Central,Online,24,375.51,9012.24,5407.34,3604.9
2024-03-10,Webcam HD,Accessories,North,Online,17,43.62,741.54,311.45,430.09
2024-03-10,Printer Paper,Stationery,Central,Online,6,10.8,64.8,16.2,48.6
2024-03-10,Water Purifier,Appliances,West,Online,14,235.96,3303.44,1816.89,1486.55
2024-03-10,Water Purifier,Appliances,East,Retail,16,386.79,6188.64,3403.75,2784.89
2024-03-10,Office Chair,Furniture,South,Online,9,170.39,1533.51,843.43,690.08
2024-03-10,Whiteboard,Stationery,West,Retail,19,68.86,1308.34,523.34,785.0
2024-03-11,Notebook Pack,Stationery,Central,Online,14,10.87,152.18,45.65,106.53
2024-03-11,Laptop Pro,Electronics,South,Wholesale,3,1114.71,3344.13,2173.68,1170.45
2024-03-11,Desk Lamp,Furniture,North,Retail,9,28.77,258.93,90.63,168.3
2024-03-11,Printer Paper,Stationery,Central,,6,17.9,107.4,26.85,80.55
2024-03-11,Whiteboard,Stationery,East,Online,13,73.53,955.89,382.36,573.53
2024-03-11,Wireless Mouse,Electronics,North,B2B,20,41.37,827.4,330.96,496.44
2024-03-11,Notebook Pack,Stationery,South,Wholesale,12,5.33,63.96,19.19,44.77
2024-03-11,Water Purifier,Appliances,East,Retail,9,393.22,3538.98,1946.44,1592.54
2024-03-11,Monitor 27inch,Electronics,North,Online,24,406.87,9764.88,5858.93,3905.95
2024-03-11,Mechanical Keyboard,Electronics,West,B2B,20,89.6,1792.0,896.0,896.0
2024-03-12,Webcam HD,Accessories,North,Online,2,59.38,118.76,49.88,68.88
2024-03-12,Notebook Pack,Stationery,East,Retail,12,10.7,128.4,38.52,89.88
2024-03-12,Webcam HD,Accessories,Central,Retail,15,105.89,1588.35,667.11,921.24
2024-03-12,Desk Lamp,Furniture,North,Wholesale,10,23.27,232.7,81.44,151.26
2024-03-12,Printer Paper,Stationery,West,Retail,15,13.7,205.5,51.38,154.12
2024-03-13,Headset Pro,Accessories,East,Wholesale,12,54.18,650.16,312.08,338.08
2024-03-13,Printer Paper,Stationery,South,Online,8,23.49,187.92,46.98,140.94
2024-03-13,Notebook Pack,Stationery,South,B2B,1,15.08,15.08,4.52,10.56
2024-03-13,Coffee Machine,Appliances,East,Retail,15,256.98,3854.7,2004.44,1850.26
2024-03-13,Desk Lamp,Furniture,Central,Retail,24,58.66,1407.84,492.74,915.1
2024-03-13,Standing Desk,Furniture,North,B2B,14,603.93,8455.02,4903.91,3551.11
2024-03-13,Notebook Pack,Stationery,East,Online,23,12.99,298.77,89.63,209.14
2024-03-14,Water Purifier,Appliances,West,Online,5,326.5,1632.5,897.88,734.62
2024-03-14,Webcam HD,Accessories,Central,Retail,10,105.71,1057.1,443.98,613.12
2024-03-14,Mechanical Keyboard,Electronics,South,B2B,15,94.46,1416.9,708.45,708.45
2024-03-14,Coffee Machine,Appliances,East,Wholesale,3,230.44,691.32,359.49,331.83
2024-03-14,Monitor 27inch,Electronics,North,Online,11,394.71,4341.81,2605.09,1736.72
2024-03-14,Printer Paper,Stationery,East,B2B,16,23.03,368.48,92.12,276.36
2024-03-14,Printer Paper,Stationery,South,Online,24,8.68,208.32,52.08,156.24
2024-03-14,Whiteboard,Stationery,West,Online,17,74.34,1263.78,505.51,758.27
2024-03-15,Monitor 27inch,Electronics,West,Online,4,251.33,1005.32,603.19,402.13
2024-03-15,Headset Pro,Accessories,South,B2B,6,50.77,304.62,146.22,158.4
2024-03-15,Laptop Pro,Electronics,Central,Online,6,1440.01,8640.06,5616.04,3024.02
2024-03-15,USB-C Hub,Electronics,East,Online,14,30.23,423.22,190.45,232.77
2024-03-15,Coffee Machine,Appliances,East,Online,13,196.05,2548.65,1325.3,1223.35
2024-03-15,Mechanical Keyboard,Electronics,North,Online,21,116.85,2453.85,1226.92,1226.93
2024-03-15,Laptop Pro,Electronics,North,B2B,24,1314.55,31549.2,20506.98,11042.22
2024-03-15,Monitor 27inch,Electronics,North,B2B,10,494.02,4940.2,2964.12,1976.08
2024-03-16,Whiteboard,Stationery,Central,B2B,20,42.44,848.8,339.52,509.28
2024-03-16,Whiteboard,Stationery,North,B2B,14,72.56,1015.84,406.34,609.5
2024-03-16,Water Purifier,Appliances,North,Retail,7,347.83,2434.81,1339.15,1095.66
2024-03-16,Standing Desk,Furniture,South,Online,16,363.46,5815.36,3372.91,2442.45
2024-03-16,Webcam HD,Accessories,West,Wholesale,6,56.79,340.74,143.11,197.63
2024-03-16,Headset Pro,Accessories,South,B2B,16,134.31,2148.96,1031.5,1117.46
2024-03-16,Coffee Machine,Appliances,East,Wholesale,7,240.86,1686.02,876.73,809.29
2024-03-17,Headset Pro,Accessories,East,B2B,16,84.55,1352.8,649.34,703.46
2024-03-17,Monitor 27inch,Electronics,South,Retail,13,329.31,4281.03,2568.62,1712.41
2024-03-17,Whiteboard,Stationery,South,Wholesale,9,41.01,369.09,147.64,221.45
2024-03-17,Mechanical Keyboard,Electronics,Central,Retail,20,122.96,2459.2,1229.6,1229.6
2024-03-17,Printer Paper,Stationery,South,Wholesale,1,12.04,12.04,3.01,9.03
2024-03-17,Coffee Machine,Appliances,West,Online,14,259.13,3627.82,1886.47,1741.35
2024-03-18,Webcam HD,Accessories,East,Online,8,48.93,391.44,164.4,227.04
2024-03-18,Desk Lamp,Furniture,South,Wholesale,9,47.02,423.18,148.11,275.07
2024-03-18,Mechanical Keyboard,Electronics,Central,B2B,11,126.6,1392.6,696.3,696.3
2024-03-18,Laptop Pro,Electronics,East,Retail,1,1479.18,1479.18,961.47,517.71
2024-03-18,Water Purifier,Appliances,Central,Wholesale,12,313.66,3763.92,2070.16,1693.76
2024-03-19,Wireless Mouse,Electronics,North,B2B,6,25.49,152.94,61.18,91.76
2024-03-19,Notebook Pack,Stationery,South,B2B,14,18.25,255.5,76.65,178.85
2024-03-19,USB-C Hub,Electronics,North,Online,17,28.95,492.15,221.47,270.68
2024-03-19,Monitor 27inch,Electronics,West,Wholesale,10,465.72,4657.2,2794.32,1862.88
2024-03-19,Water Purifier,Appliances,Central,Online,9,227.75,2049.75,1127.36,922.39
2024-03-19,Webcam HD,Accessories,West,Retail,18,110.87,1995.66,838.18,1157.48
2024-03-19,Headset Pro,Accessories,South,Retail,13,149.5,1943.5,932.88,1010.62
2024-03-19,Webcam HD,Accessories,North,B2B,12,107.89,1294.68,543.77,750.91
2024-03-19,Webcam HD,Accessories,South,Wholesale,19,60.2,1143.8,480.4,663.4
2024-03-20,Monitor 27inch,Electronics,Central,B2B,5,474.53,2372.65,1423.59,949.06
2024-03-20,Whiteboard,Stationery,Central,Wholesale,16,33.11,529.76,211.9,317.86
2024-03-20,Wireless Mouse,Electronics,West,Online,15,36.52,547.8,219.12,328.68
2024-03-20,Water Purifier,Appliances,South,B2B,7,380.5,2663.5,1464.93,1198.57
2024-03-20,Water Purifier,Appliances,West,Wholesale,24,382.75,9186.0,5052.3,4133.7
2024-03-21,Headset Pro,Accessories,North,Retail,18,59.46,1070.28,513.73,556.55
2024-03-21,Printer Paper,Stationery,East,Online,5,21.54,107.7,26.93,80.77
2024-03-21,Monitor 27inch,Electronics,Central,B2B,17,494.15,8400.55,5040.33,3360.22
2024-03-21,Mechanical Keyboard,Electronics,South,B2B,21,137.32,2883.72,1441.86,1441.86
2024-03-21,Monitor 27inch,Electronics,North,B2B,20,305.69,6113.8,3668.28,2445.52
2024-03-21,Notebook Pack,Stationery,West,B2B,7,11.08,77.56,23.27,54.29
2024-03-22,Notebook Pack,Stationery,Central,Wholesale,12,11.75,141.0,42.3,98.7
2024-03-22,Coffee Machine,Appliances,South,B2B,18,136.52,2457.36,1277.83,1179.53
2024-03-22,Printer Paper,Stationery,Central,Online,12,16.18,194.16,48.54,145.62
2024-03-22,Desk Lamp,Furniture,South,Retail,5,46.17,230.85,80.8,150.05
2024-03-22,Laptop Pro,Electronics,Central,Wholesale,24,1398.58,33565.92,21817.85,11748.07
2024-03-22,Mechanical Keyboard,Electronics,East,Online,17,116.14,1974.38,987.19,987.19
2024-03-22,Whiteboard,Stationery,South,Wholesale,19,60.11,1142.09,456.84,685.25
2024-03-22,Standing Desk,Furniture,South,B2B,14,431.63,6042.82,3504.84,2537.98
2024-03-22,Mechanical Keyboard,Electronics,East,Online,4,136.25,545.0,272.5,272.5
2024-03-23,Water Purifier,Appliances,Central,Online,14,377.69,5287.66,2908.21,2379.45
2024-03-23,Office Chair,Furniture,Central,Wholesale,9,185.56,1670.04,918.52,751.52
2024-03-23,Notebook Pack,Stationery,West,B2B,14,5.19,72.66,21.8,50.86
2024-03-24,Desk Lamp,Furniture,South,Retail,7,59.49,416.43,145.75,270.68
2024-03-24,Webcam HD,Accessories,North,Online,2,47.62,95.24,40.0,55.24
2024-03-24,Standing Desk,Furniture,North,Retail,6,604.04,3624.24,2102.06,1522.18
2024-03-24,Monitor 27inch,Electronics,West,B2B,23,363.52,8360.96,5016.58,3344.38
2024-03-24,Mechanical Keyboard,Electronics,South,Online,15,133.27,1999.05,999.52,999.53
2024-03-24,Mechanical Keyboard,Electronics,East,Online,14,111.04,1554.56,777.28,777.28
2024-03-24,Wireless Mouse,Electronics,Central,Retail,17,17.13,291.21,116.48,174.73
2024-03-24,Desk Lamp,Furniture,East,Retail,9,25.95,233.55,81.74,151.81
2024-03-25,Desk Lamp,Furniture,West,Online,22,33.14,729.08,255.18,473.9
2024-03-25,Headset Pro,Accessories,North,B2B,21,61.88,1299.48,623.75,675.73
2024-03-25,Desk Lamp,Furniture,South,Wholesale,8,25.1,200.8,70.28,130.52
2024-03-25,Laptop Pro,Electronics,Central,Retail,20,961.29,19225.8,12496.77,6729.03
2024-03-25,Coffee Machine,Appliances,North,B2B,14,151.26,2117.64,1101.17,1016.47
2024-03-25,Monitor 27inch,Electronics,North,Online,18,466.19,8391.42,5034.85,3356.57
2024-03-26,Standing Desk,Furniture,West,Online,19,380.83,7235.77,4196.75,3039.02
2024-03-26,Monitor 27inch,Electronics,East,Online,14,272.95,3821.3,2292.78,1528.52
2024-03-26,Notebook Pack,Stationery,West,B2B,7,14.48,101.36,30.41,70.95
2024-03-26,Whiteboard,Stationery,East,Online,2,61.22,122.44,48.98,73.46
2024-03-26,Notebook Pack,Stationery,North,B2B,7,5.51,38.57,11.57,27.0
2024-03-26,Standing Desk,Furniture,West,Online,15,577.05,8655.75,5020.34,3635.41
2024-03-26,Desk Lamp,Furniture,North,Online,17,38.84,660.28,231.1,429.18
2024-03-27,Desk Lamp,Furniture,Central,Online,6,57.68,346.08,121.13,224.95
